split,label,dataset,path
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010879_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010885_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010890_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010891_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010891_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010891_4.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010897_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010900_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010904_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010906_5.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010909_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010918_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010926_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010927_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010928_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010934_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010936_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010940_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010953_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010954_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010954_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010959_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010962_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010962_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010964_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010966_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010969_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010974_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010975_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010981_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010983_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010987_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_010988_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011004_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011009_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011022_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011027_10.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011027_3.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011027_9.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011030_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011030_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011030_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011032_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011033_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011050_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011050_6.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011058_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011066_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011067_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011073_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011074_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011074_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011075_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011076_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011085_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011088_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011093_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011095_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011100_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011132_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011168_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011169_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011171_3.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011171_5.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011191_3.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011207_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011208_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011210_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011234_5.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011246_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011248_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011252_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011256_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011259_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011262_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011792_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011795_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011818_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011843_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011860_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011869_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011884_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011888_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011901_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011905_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011907_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011918_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011922_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011932_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011934_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011944_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011946_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011954_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011959_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011961_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011966_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011967_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011995_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011997_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_011998_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012006_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012013_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012017_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012031_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012039_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012058_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012059_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012062_2.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012066_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012082_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012083_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012091_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012095_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012095_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012105_0.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012107_3.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012115_1.jpg
train,military_vehicle,military_object_dataset,E:\Sentinel-X\Data\CNN\train\military_tank\military_object_dataset_012122_0.jpg
